,HS578T_BREAST,HCC1937_BREAST,DU4475_BREAST,BT549_BREAST,HCC1143_BREAST,MDAMB436_BREAST,MDAMB157_BREAST,HCC1806_BREAST,HCC1395_BREAST,HMC18_BREAST,MDAMB231_BREAST,MDAMB468_BREAST,CAL51_BREAST,MDAMB453_BREAST 
OR6X1_390260.,0.070245944,-0.00749299,0.147423483,0.003922751,-0.313527329,0.067268403,0.048804046,0.034644649,0.048877254,0.089495875,-0.01134963,0.037744971,-0.025904975,0.096017563
OR6Y1_391112.,-0.005258154,0.020503191,0.08862253,0.061467807,0.033922726,0.108455024,0.135406273,0.002058266,0.021624162,0.039890634,0.01660411,0.135967765,0.072845354,0.1335493
OR7A10_390892.,-0.52511535,-0.549266655,-0.746946958,-0.416930032,-0.295773053,-0.342368406,-0.566469524,-0.503458354,-0.434380709,-0.364391003,-0.355584144,-0.645673777,-0.410418011,-0.517417159
OR7A17_26333.,-0.413459113,-0.581214412,-0.444855561,-0.319135948,-0.428600421,-0.152051398,-0.617490051,-0.543719595,-0.331290367,-0.457734011,-0.582472626,-0.835105599,-0.321276232,-0.381079204
OR7A5_26659.,0.141039357,0.045065277,0.2516562,0.082267786,0.208198101,0.163940772,0.003175189,0.09364378,0.162966674,0.045044054,-0.134048737,0.067451271,0.255144998,0.228868171
OR7C1_26664.,-0.054741585,-0.200760665,-0.00955716,0.00834556,-0.078708271,-0.003597534,-0.061017035,-0.071730739,-0.119548736,-0.090400616,-0.396259812,-0.163356621,-0.098107265,-0.017326161
OR7C2_26658.,-0.21117631,-0.235589063,-0.259216659,-0.0202601,-0.126457849,0.006802778,-0.217811369,-0.16400731,-0.129625316,-0.214262516,-0.364153724,-0.207815303,-0.151417109,0.02157984
OR7D2_162998.,0.112413429,0.021614276,0.116560808,0.081101921,-0.011976406,0.042517609,-0.097889071,0.010319077,0.060722495,-0.005672433,0.002349323,-0.043690955,0.063217599,0.213529927
OR7D4_125958.,0.03638406,-0.058991274,0.042696944,0.081408531,-0.145987026,-0.101127872,-0.132533089,-0.023158186,-0.031952998,-0.123182602,-0.140740943,-0.085404004,-0.123064842,0.052225471
OR7E24_26648.,-0.263819202,-0.163195869,-0.132510842,-0.011138339,-0.290624774,-0.067292434,-0.147246791,-0.20879502,-0.152544244,-0.1326201,-0.275253918,-0.262323438,-0.201315191,-0.153381814
OR7G1_125962.,-0.10112371,-0.17576296,-0.276868172,-0.136052758,-0.463111912,-0.147983865,-0.221189427,-0.224788471,-0.044045168,-0.254301102,-0.371595914,-0.268756676,-0.291134471,-0.03563806
OR7G2_390882.,-0.296729217,-0.247186975,-0.571151264,-0.202919915,-0.421754475,-0.117439203,-0.353412712,-0.200686163,-0.22176171,-0.341541224,-0.56447299,-0.254377023,-0.074363764,-0.215794607
OR7G3_390883.,-0.200736818,-0.338705842,-0.514849819,-0.169383611,-0.254199305,-0.231733083,-0.278303148,-0.111649244,-0.343264728,-0.258494696,-0.509830821,-0.336990689,-0.215038978,-0.226519843
OR8A1_390275.,-0.319499879,-0.311327287,-0.450201253,-0.499876089,-0.650208867,-0.264438258,-0.353373192,-0.34883309,-0.097324667,-0.379040661,-0.374928044,-0.402073607,-0.168239283,-0.402018825
OR8B12_219858.,-0.030934429,-0.068247797,-0.413411272,-0.1320276,-0.295365573,-0.078471758,-0.172342286,-0.044583695,-0.089188493,-0.002319383,-0.012636529,-0.019544749,-0.134256262,-0.031488083
OR8B2_26595.,0.065153007,0.049653408,0.1226177,0.018577905,-0.197696812,0.047822772,0.089988653,-0.007788748,0.002589011,0.02836409,0.174208733,-0.004443097,0.093393679,0.075159314
OR8B3_390271.,0.144909947,-0.00821925,0.081710884,-0.107857856,-0.071026925,-0.044201119,0.071543401,0.057415791,0.02854055,0.042294542,0.048271039,-0.03116812,-0.095631627,-0.04453233
OR8B4_283162.,0.09204916,0.02298293,0.127324244,0.085870736,-0.032050599,0.036175138,0.017969131,0.020557593,0.03999502,0.041582767,-0.032673625,-0.191372222,-0.015763945,0.030535503
OR8B8_26493.,0.063942812,0.029950126,0.243114871,0.043131644,0.096103579,-0.009523471,0.096449528,0.078736459,-0.013915909,0.102470622,0.208991487,0.005411485,0.117078317,0.117958101
OR8D1_283159.,0.038028405,-0.019141897,-0.051898899,-0.019133807,-0.12627967,-0.051692229,-0.018077401,0.076668464,0.002507402,0.084084674,0.058909593,0.076218437,0.11288235,-0.070482949
OR8D2_283160.,0.106143922,-0.056617629,0.241808295,0.015034136,-0.04905683,0.039077795,-0.000860935,-0.030957595,0.026327512,0.140849393,0.074081494,0.029874312,-0.022257779,0.064834696
OR8D4_338662.,0.044617398,0.111614802,0.235792641,0.016609961,-0.122078379,0.149712153,0.03146852,0.072771649,0.082596687,0.075195948,0.16107503,-0.008177555,0.097634919,0.053082271
OR8G5_219865.,-0.042182245,0.07523606,0.171721937,-0.016005725,-0.017176554,0.005972447,0.046678299,-0.060750876,0.181129353,0.020927824,0.19203717,0.038254651,0.075812041,0.102639425
OR8H1_219469.,-0.018461845,-0.037059952,0.227653218,0.019916029,-0.038555296,-0.033965293,-0.056930662,0.009053541,0.054666898,-0.054934742,0.007000242,0.052299044,-0.082773917,-0.013639938
OR8H2_390151.,0.124853211,0.0622746,0.191651603,-0.00054642,0.002969489,0.045884494,-0.007546347,-0.091654209,0.076576973,-0.045567401,-0.082423751,-0.097708821,0.06757015,0.051953756
OR8H3_390152.,-0.133769488,-0.09551493,-0.139541584,-0.091117362,-0.071797651,-0.059705903,-0.128751134,-0.180741609,-0.081134661,-0.092109498,-0.109801357,-0.113161033,-0.099311373,-0.080183201
OR8I2_120586.,-0.125613941,-0.196722489,-0.124899326,-0.152241939,-0.229848585,-0.063006465,-0.255640338,-0.205666783,0.004899964,-0.243458824,-0.249519325,-0.120991423,-0.31784607,-0.142909849
OR8J1_219477.,-0.003370102,-0.012067957,0.047842929,0.029818447,0.073615736,0.024753187,-0.032829392,-0.035011368,0.024600642,0.054153815,0.033431557,0.12637244,0.014353227,-0.036658833
OR8J3_81168.,-0.034285001,-0.050906761,-0.168361906,-0.050561638,-0.015880664,0.074938281,-0.031435984,-0.043535132,0.023822494,0.018250514,-0.006873235,0.044691395,-0.011698656,0.052642962
OR8K1_390157.,-0.098063869,-0.004693386,0.132041115,0.003689326,-0.034067198,0.059423846,-0.033367801,-0.035126303,-0.077277597,-0.052378485,0.003239013,-0.037148005,-0.149018711,-0.03893169
OR8K3_219473.,-0.023798278,-0.045544512,-0.121719695,-0.026500509,-0.113794783,-0.13847667,-0.078025439,-0.140264701,-0.018280281,-0.0562377,-0.096478761,-0.023586908,-0.026235033,-0.091545786
OR8K5_219453.,-0.103827816,-0.09123401,-0.147938579,-0.013242395,-0.033822174,0.037042137,-0.112814484,-0.125348067,-0.009951292,0.002376833,-0.071933846,0.076216637,-0.103813824,-0.008526525
OR8S1_341568.,-0.011853773,-0.037829683,0.02465838,-0.10953453,-0.291089664,-0.082632783,-0.071124852,-0.039139704,-0.021298162,0.002363112,-0.192387145,0.015181581,-0.051672984,-0.078462326
OR8U1_219417.,0.018396241,-0.114595706,0.197850854,0.081112371,-0.0320033,0.031751716,-0.104475199,-0.095100361,0.066682438,-0.079248035,-0.062498981,-0.011332832,-0.128768997,-0.014549574
OR9A2_135924.,0.014106584,-0.080330783,-0.113418438,-0.091215011,-0.241190084,0.004297723,-0.095246581,-0.071236345,0.110247277,0.079391212,-0.145588976,-0.110646192,0.327075734,-0.042156625
OR9A4_130075.,-0.019604804,0.038457473,-0.188022303,-0.018684012,0.005637584,-0.080080254,0.004055209,-0.103071976,0.029881189,-0.002908162,0.089909861,0.019193015,-0.042746477,0.045693171
OR9G1_390174.,-0.134717499,-0.089231633,-0.142111869,-0.035120539,-0.249593199,-0.08783201,-0.266382543,-0.060786999,-0.026518977,-0.076031752,-0.118026948,0.010933927,-0.207004479,-0.074424998
OR9G4_283189.,0.129675987,0.024799349,0.178926772,0.078325122,0.00654388,0.054218153,0.0680592,0.071320843,0.075258388,0.039046518,0.063663578,0.201911372,0.046470696,0.156967005
OR9I1_219954.,-0.033903376,-0.005390397,-0.126560226,-0.018933911,0.024750516,-0.027259557,-0.003820739,0.010120318,-0.097555114,0.067129653,0.011709283,0.009035537,-0.087905855,-0.007148998
OR9K2_441639.,0.095066513,-0.101815837,0.226595271,-0.004902422,0.065984934,-0.006048417,0.057012768,0.025041355,0.111175053,0.101937429,-0.038967409,-0.115102541,0.153957567,0.12978668
OR9Q1_219956.,0.086204402,0.141243408,0.22362746,-0.005683128,0.003005695,-0.041405296,-0.033674216,0.005147477,0.065970263,0.090559146,-0.025083877,0.122336143,0.26251941,0.049694621
OR9Q2_219957.,0.06620752,-0.128274313,-0.044406824,-0.061473425,-0.015422159,-0.045146395,-0.023931764,0.026509118,0.000460106,0.027593724,0.06100274,-0.001727535,-0.016025639,-0.011226413
ORAI1_84876.,-0.070996698,-0.129172284,-0.237921965,-0.081016804,-0.115012991,-0.168827381,-0.10947717,-0.126443296,-0.09634671,-0.018157763,-0.130940043,-0.024660054,-0.112963384,-0.164202412
ORAI2_80228.,0.019097766,0.073534488,0.027436941,0.024310254,-0.111696535,0.050384456,-0.018850627,-0.145269202,-0.011119217,0.071957896,0.101983705,0.0617757,-0.036316096,-0.028581141
ORAI3_93129.,-0.131773794,-0.122654616,-0.221145213,-0.307719174,-0.246315522,-0.223304751,-0.047951788,-0.172556392,-0.321059259,-0.32834117,0.064478532,-0.251431135,-0.317848468,-0.101205695
ORAOV1_220064.,-1.315955423,-1.302380077,-1.239968657,-1.343797624,-0.877420341,-1.318228478,-1.163284382,-1.285547129,-1.081173948,-1.14902382,-1.174337757,-1.38806086,-1.396243992,-1.503666996
ORC1_4998.,-0.846385499,-0.943896304,-0.548465966,-0.570456768,-0.75593335,-0.720705121,-0.65978161,-0.731425732,-0.693386621,-0.814852845,-0.592912318,-0.628033066,-0.995258628,-0.632691918
ORC2_4999.,-0.317861706,-0.190534952,0.18615596,-0.265505259,-0.419951812,-0.163084195,-0.235274726,-0.340864697,-0.129988639,-0.18197151,-0.273204361,-0.439883408,-0.327346227,-0.158200523
ORC3_23595.,-0.519128652,-0.380596061,-0.183282748,-0.63338763,-0.590501144,-0.330031425,-0.302061349,-0.782314097,-0.399598888,-0.635302258,-0.820935904,-0.603909261,-0.348348932,-0.382397706
ORC4_5000.,-0.427083891,-0.413330512,-0.17796288,-0.481067076,-0.394008675,-0.389040499,-0.30386173,-0.815896124,-0.287759769,-0.431482773,-0.722472723,-0.563632239,-0.470599399,-0.184486704
ORC5_5001.,-0.634878859,-0.550698721,-0.244788704,-0.791708212,-0.99443401,-0.353112547,-0.415700485,-0.881787815,-0.171874592,-0.86485125,-0.611311997,-0.699664927,-0.502693697,-0.533192578
ORC6_23594.,-1.45307808,-0.986814124,-1.715708584,-1.078732339,-1.101473336,-1.270400698,-1.415457533,-1.171106225,-1.323526702,-0.977077248,-1.245014927,-1.143633719,-1.25932543,-1.134313224
ORM1_5004.,-0.039628626,-0.153317179,0.062446103,-0.067317372,-0.208420388,-0.084700461,-0.113720757,-0.090412049,-0.048386276,-0.213918179,-0.201919106,-0.09380404,0.007962591,-0.078783052
ORM2_5005.,0.08336974,-0.053804056,0.078932846,0.005588121,-0.069963687,0.091939464,-0.018850771,-0.000961009,0.027456416,-0.247460186,-0.183373439,0.031557136,0.060193868,0.011217286
ORMDL1_94101.,0.030937975,0.058319353,-0.087974613,0.008322159,0.117110653,0.046880531,-0.116366688,0.083662868,0.037686243,-0.047541966,0.182621685,0.09689954,0.003973167,-0.043474639
ORMDL2_29095.,0.08494784,-0.061589068,0.007987312,-0.012157795,-0.069398991,0.008936643,0.005570842,-0.04554149,0.090510652,0.036524154,0.049343977,0.06213753,-0.089619836,0.114045661
ORMDL3_94103.,-0.136503029,0.001888588,0.02511892,-0.20038025,-0.197828651,-0.156915136,-0.073367179,-0.012236167,-0.139559549,-0.150557542,-0.058305787,-0.019320232,-0.153662981,-0.259842015
OS9_10956.,-0.274945644,-0.158773264,-0.324436148,-0.235900705,-0.352345909,-0.019308136,-0.196706274,-0.144699134,-0.218094661,-0.148691775,-0.195871189,-0.095707406,-0.22021291,-0.252659527
OSBP_5007.,-0.21722667,-0.276881562,-0.381430381,-0.366779003,-0.125879441,-0.193822942,-0.428659186,-0.436090037,-0.456862854,-0.235023651,-0.282090354,0.003070924,-0.201961839,-0.24650588
OSBP2_23762.,0.016941291,0.026725295,-0.11535701,-0.050623893,0.185675236,-0.062411242,0.008207679,0.039506465,0.01040732,0.018798451,-0.008156747,0.021755144,0.109334115,-0.003366327
OSBPL10_114884.,-0.003853714,-0.030765436,0.007443402,0.081201856,-0.018884622,0.044187441,0.083459516,-0.025425757,-0.068864123,0.03592687,0.002027097,-0.066391202,-0.082461952,-0.073534139
OSBPL11_114885.,-0.037733486,-0.016749314,-0.208241383,0.033392301,-0.105434109,0.008489748,-0.062311847,0.048484922,-0.03260859,-0.082001482,0.009199795,0.010477603,0.152776005,0.027014165
OSBPL1A_114876.,-0.063563035,0.059596862,-0.155816926,-0.055311578,0.119931111,-0.016847865,-0.06331699,-0.117355255,-0.15450788,-0.002973259,0.04121465,-0.005037879,0.011664661,0.026437278
OSBPL2_9885.,-0.069694146,0.005351741,0.012246012,-0.039734253,-0.020575044,0.025631234,0.024962827,0.010920463,-0.114343141,-0.018309631,-0.042521852,0.028108785,-0.02460142,-0.140045581
OSBPL3_26031.,0.07311038,0.080532106,0.109444355,-0.060201974,0.041091601,0.005755553,0.030392588,0.079677373,-0.051242743,0.035441928,0.112097125,0.027971511,0.12754034,0.088451537
OSBPL5_114879.,0.212563843,0.059288436,0.146628351,0.15807413,0.216048049,0.034499164,0.167394437,-0.015809154,-0.005905443,0.022056898,0.073671277,0.109290296,-0.108185274,0.203899752
OSBPL6_114880.,-0.066574694,-0.076548871,-0.087902187,0.022934312,0.034318552,-0.005325902,0.00032423,-0.045027579,-0.011633267,-0.15067253,-0.134165156,0.062044821,-0.074480238,-0.045059049
OSBPL7_114881.,-0.239958058,-0.14958456,-0.2541145,-0.28585303,-0.384323633,-0.078364147,-0.113717561,-0.150786359,-0.152223478,-0.295859557,-0.16944621,-0.127044175,-0.344053526,-0.28921577
OSBPL8_114882.,0.113521672,-0.11975828,-0.095396391,-0.022780091,0.003246913,-0.12156013,0.018920304,0.029166008,0.040254515,-0.02480792,-0.053187883,0.029591081,0.075162629,-0.042954602
OSBPL9_114883.,0.108870315,-0.119450103,-0.160326578,-0.069802404,-0.507662434,-0.036376933,-0.102856606,-0.083535705,-0.097571108,-0.048396026,-0.155285477,-0.047342319,-0.043279622,-0.127735022
OSCAR_126014.,-0.008465295,0.021225655,0.056771144,0.132422711,0.000479979,-0.044187132,0.104367941,-0.096953266,0.082239609,-0.011360813,0.095855092,0.002823817,-0.171035556,-0.006398401
OSCP1_127700.,-0.070979591,-0.126613292,-0.239189772,-0.10491284,-0.135410311,-0.187348247,-0.095661111,-0.047148128,-0.155979743,-0.147969023,0.088550908,-0.009108317,-0.076056267,-0.016416142
OSER1_51526.,-0.023477082,0.256998761,0.01198747,0.025934592,0.144993249,0.162632021,0.08985705,-0.004341745,0.001990896,-0.225065645,0.243790738,-0.026606411,-0.149214568,0.016577577
OSGEP_55644.,-1.367452344,-0.881123535,-1.258819616,-1.185554353,-1.335193774,-0.968627619,-0.686801711,-1.073025814,-0.72090842,-1.051560124,-1.157505546,-1.181841778,-1.113806664,-1.425129679
OSGEPL1_64172.,0.002663651,-0.041259168,0.18824071,0.010465172,-0.003495927,0.075501704,0.00251058,0.017848625,0.050573137,-0.039317704,-0.018265729,-0.060756181,-0.185180476,-0.07435452
OSGIN1_29948.,-0.072690378,0.018882376,-0.287706688,-0.11804005,-0.11336428,-0.101481016,-0.113939108,0.051499878,0.003759107,-0.053162101,0.032107922,-0.244559994,-0.202153943,-0.20195868
OSGIN2_734.,-0.010642442,0.036927311,-0.099795189,0.086377304,0.108223417,-0.180973338,0.047593018,0.033899596,-0.037429132,-0.110108333,-0.020708191,0.111145748,-0.059680184,0.0956542
OSM_5008.,-0.044226313,-0.099124115,-0.095654836,-0.130611574,-0.01920448,-0.109252699,-0.08252483,-0.122396934,-0.076625816,-0.399729614,-0.1145021,0.054286844,-0.206139938,-0.040269463
OSMR_9180.,0.050983177,0.15081266,0.174669798,0.032558961,0.155798458,0.077535075,0.102081003,0.044051565,0.031588481,-0.078849801,0.137063906,0.209477735,0.150265384,0.016213602
OSR1_130497.,0.071244912,0.067496669,0.082366128,0.106123343,0.173423047,0.086151789,0.07405933,0.021520117,0.170768603,0.086519085,0.165318294,-0.013085095,0.09774099,0.114049852
OSR2_116039.,-0.007449705,0.007602104,-0.012992495,0.098173024,0.167556365,0.114357593,0.068277263,0.073533543,0.06316719,-0.030735994,-0.013617747,-0.202999537,0.077555439,-0.072126106
OST4_100128731.,-0.202155813,-0.263294323,-0.255658629,-0.365165966,-0.593640639,-0.37230444,-0.0519871,-0.122385896,-0.304442957,-0.537764722,-0.372083801,-0.412721399,-0.432694456,-0.135656203
OSTC_58505.,-0.457624613,-0.628347312,-0.851151682,-0.570439278,-0.900009354,-0.443845105,-0.425430562,-0.463331218,-0.458164774,-0.529435791,-0.663569905,-0.767821964,-0.532665686,-0.517717906
OSTF1_26578.,0.17251912,0.059135176,0.296548773,0.136679821,0.24607182,0.124470522,0.14014144,0.041782788,0.057925792,0.050755052,0.037230254,0.154760602,0.203559085,0.256889312
OSTM1_28962.,0.019407936,-0.184585436,-0.164421781,0.052940472,0.054149941,-0.002323774,-0.029096554,-0.015666213,-0.02660578,-0.03878314,-0.127514819,-0.115125043,0.23658417,0.058263559
OSTN_344901.,0.128711396,-0.057135676,-0.267370572,0.030641082,0.214990395,0.12686155,0.141916028,0.06141055,0.058257025,0.140233214,0.071746749,0.100616631,-0.141109776,0.021005366
OTOA_146183.,0.007390386,0.053929541,0.252667515,-0.008511371,0.040668743,0.026609199,0.06211458,-0.050179409,0.072681086,-0.036429016,-0.037187299,-0.078403345,0.105872222,0.04912582
OTOF_9381.,0.141346245,0.066998873,-0.17920778,-0.002484612,0.025056349,-0.058220369,0.023423439,-0.061083973,-0.043566961,0.075108351,0.001219045,-0.199996439,0.10247191,-0.067434353
OTOG_340990.,-0.029992753,0.053453217,-0.01020541,0.043714894,-0.011146064,0.096256873,0.076129483,-0.043677769,-0.051373331,-0.001229302,0.030143987,0.045398014,-0.06992736,-0.193219968
OTOL1_131149.,0.060030878,0.185256414,0.15712996,0.013606026,0.172642665,0.085562099,-0.04425348,0.026286766,-0.065119773,-0.054546604,0.111947654,-0.063394649,-0.041201195,0.002263279
OTOP1_133060.,-0.557534362,-0.587495334,-0.690734579,-0.541247239,-0.643430116,-0.418221153,-0.4674233,-0.70314465,-0.400564209,-0.739619572,-0.586997752,-0.324991349,-0.715647233,-0.47017453
OTOP2_92736.,-0.127311142,-0.095661346,-0.307978864,-0.176765776,-0.127834061,-0.056430346,-0.14734792,-0.010209111,-0.20844344,-0.064592035,-0.211827877,-0.107940828,-0.179033956,-0.624813998
OTOP3_347741.,0.248882365,0.126669889,0.3537112,0.029347122,0.19561045,0.103670329,0.164755438,0.032961176,0.154817818,0.112619093,0.270045891,0.012940909,0.166570616,0.239622269
OTOR_56914.,-0.033786681,0.019729919,-0.182089455,0.01875705,0.00960575,-0.046435805,-0.014521628,-0.105104378,-0.120658627,-0.07227831,0.007016036,-0.077022212,-0.270176977,0.078006305
OTOS_150677.,-0.244979524,-0.318524014,-0.246724037,-0.139194419,-0.088720043,-0.106363845,-0.142617695,-0.282438374,-0.230157149,-0.093355786,-0.207254748,-0.146278526,-0.204654895,-0.272357451
OTP_23440.,0.009771071,-0.005397553,-0.116324362,0,0.045491713,0.054467089,0.021501205,-0.183439494,-0.090650567,-0.143123893,-0.103658016,0.006609863,-0.011399642,-0.058816224
OTUB1_55611.,-0.167702194,-0.010536955,-0.083522384,-0.284474078,-0.607580417,-0.071275261,-0.181640365,-0.130242594,-0.091523904,0.030795632,-0.095656248,0.028477407,0.022191001,-0.044615125
OTUB2_78990.,0.1241452,0.154540769,0.260253309,0.067599216,0.237176233,-0.041913595,0.162782628,0.100784456,0.059175958,0.084009704,0.148310818,0.0867983,0.229364556,0.113597891
OTUD1_220213.,0.091325664,-0.136355034,0.245976001,0.117981603,0.375758114,0.042251382,0.210359615,0.05828191,0.162522249,0.067905753,0.186018054,0.064265693,0.137734882,0.228147732
OTUD3_23252.,-0.061435865,0.006619327,-0.214605804,-0.088347939,-0.012230425,-0.01807592,-0.115361227,-0.020455939,-0.248861618,-0.182108963,0.1615836,0.154083361,0.007960605,-0.28556869
OTUD4_54726.,-0.017473033,-0.073264233,-0.243226473,0.003585825,-0.013648575,-0.063562125,0.083671958,0.013309888,-0.08532331,0.047027603,0.057034443,-0.130370493,-0.061848971,-0.088211585
