Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
SAT2,0.928318391,-2.082283693,0.466067524,0.13872201
ADGRB3,0.920833375,-2.520825261,-0.142394699,-0.986988808
PHF21B,-0.92022484,3.258882656,-1.196818244,0.820927699
ZMYND15,-0.920181556,2.739198547,1.143647361,-0.646213505
PPP1R15B,-0.919394482,2.449023855,0.376618545,-0.248584987
HOXD8,-0.91828922,2.046260677,-1.041388075,-1.484212481
FKBP1B,-0.917523299,2.171367991,-0.878839431,0.728620234
TMEM70,0.91520474,-2.561980725,0.641104019,0.316386212
ADPRM,0.912050393,-2.174444926,-0.230556069,-1.012435262
STYX,-0.90355061,2.821543682,-1.110596721,0.276014486
GPR180,-0.903222392,2.06061711,-0.079226801,-0.015235093
FOXL1,-0.902332785,2.348970625,-0.737874842,0.48816083
SYNPR,0.901083269,-2.156973814,0.377838866,0.077343279
ALG1L,0.89545927,-2.400229163,-1.308852892,0.323526388
GNB1,0.890002497,-3.034567955,0.555976285,-0.637266035
HDGFL3,-0.888882131,2.055719243,-0.470626512,0.44300068
KIAA0100,0.888535032,-2.040769704,0.246456427,-0.536925447
ADAMTS20,-0.886158818,2.083432325,1.568092971,-0.929022855
FAM89A,-0.927679961,3.822638319,-0.088873835,1.020606174
TWNK,-0.880621815,2.096916738,0.271965462,1.139685108
MCMBP,0.901071496,-3.427469227,-2.326789585,2.763060583
AGTPBP1,0.879800003,-2.472806037,0.00262058,-0.751214053
BCAS1,0.877685669,-2.045767949,-0.736337764,-0.049573933
TJAP1,-0.874643784,2.267920298,-1.325184782,0.778367609
MAGEB10,0.873854999,-2.707002766,1.579005717,-0.688424935
ITPK1,0.871305363,-2.125532355,2.518168245,-0.874179315
HHIP,0.870178187,-2.330356438,-0.551702339,0.727222343
LYPLA2,-0.869723104,2.376421564,-0.215183266,0.051931844
ITGA2B,-0.868401615,2.195003708,0.109914515,0.264876703
WTAP,-0.882294754,3.733619834,1.153760226,0.371174821
C5AR1,-0.863082532,2.410910975,0.616366814,-0.657144074
TMEM256-PLSCR3&PLSCR3,-0.863112047,2.25272264,-1.310544887,1.043123019
IL18BP,0.856812932,-2.692442455,0.625275695,-0.01220337
RPS16,-0.852146033,2.077418397,0.863613643,-0.449092287
RASEF,-0.84833139,2.133977232,-0.612021703,0.118693399
PAPOLA,-0.847636617,3.237311805,-0.056837824,-1.075369397
BEGAIN,-0.842193796,2.345978422,-0.870776216,1.249201948
LRRC4C,-0.853311845,2.629893015,-0.035430683,0.613912476
RNF207,-0.881946125,3.09726662,0.825917762,-0.038693025
LEF1,0.834975769,-2.438603647,-0.110120825,0.18381814
TRPA1,-0.834893193,2.488365287,0.481208265,-0.550138134
DDI2,0.832816206,-2.476202567,-0.906189972,0.085737579
TRIM66,-0.848231989,2.809314034,1.148460699,-1.033344511
IPO11-LRRC70,-0.841607548,2.472190938,0.643248775,-0.77808723
MYO7B,0.843520592,-2.492593832,0.104165033,0.243714715
VWC2,-0.82716939,2.457273583,-1.245693593,-0.052885179
ZNF556,0.826209432,-2.071906245,0.215884446,-1.187859665
ELOB,-0.82548941,2.988299408,0.59763724,-0.075718463
OAZ3,-0.818358923,2.424664871,-0.485539615,-0.173312763
APLP1,0.818235808,-2.148119153,1.02292746,-0.364636251
RPS27,0.817505754,-2.095770079,1.516365529,-0.007727268
PLXNA1,-0.813610282,2.281261038,0.331668631,-0.203080734
SNX22,-0.812823034,2.163757568,-0.372080863,0.012079219
ETNPPL,0.809823104,-2.232875017,-1.265646575,-1.183962843
ADAMTS2,-0.808722817,2.040406803,1.118539162,-0.205222007
CFP,-0.805322576,2.70268412,-0.441923421,-1.428018442
RNF170,-0.805289238,2.68492601,-0.452596524,0.624366819
GNA12,0.801588272,-2.078735679,0.86098394,-0.084750977
JUNB,0.798637218,-2.231572029,0.848674449,-0.132195718
PFN4,-0.794611491,2.422842438,0.509446518,0.003844647
RECQL4,0.792797056,-2.194410222,-0.278630864,-0.009643263
ACSBG2,0.829085458,-3.34306251,0.939317888,-1.774510782
PRPS1L1,-0.790920288,2.499419624,0.426961861,-0.58051509
PTF1A,0.785481249,-2.373312202,-1.400420755,0.307364257
REG3G,-0.781534109,2.443751397,-0.831141023,0.80709562
DLL3,0.780138995,-2.053669572,0.268401344,0.130836071
ZCCHC24,-0.779507786,2.162404144,-0.837373196,1.536392994
TEAD3,0.777719918,-2.120751418,0.587157295,-0.741605604
PHRF1,0.771125628,-2.256023624,2.873384205,-2.46955867
RPL24,-0.769213217,2.04086959,0.268395216,-0.370582278
NSFP1,-0.774750187,3.200715388,1.172210856,-1.667176086
CYP8B1,0.752759262,-2.290342784,0.317663388,-0.252152851
ZNF157,-0.747190132,2.749005091,-1.60196608,-0.56086384
MALL,0.780172491,-3.662444336,1.031401955,-1.779546486
LOC102725035,0.746270608,-2.124369586,1.06504238,-0.246167353
CTSL,0.745644032,-2.394734864,0.529147114,0.345130576
PRAMEF27&LOC101930169,0.777671244,-3.471344361,0.639510997,-0.835869456
SLCO1A2,-0.740360287,2.205782188,0.222993139,0.447066233
SELENOW,-0.770006548,2.637023624,1.220270629,0.089679547
ZNF816,-0.73485222,2.109178386,0.743968084,-1.950031448
USP48,-0.742209641,2.710055873,0.834139792,-0.030753498
FOXK2,-0.730616459,2.222735865,-0.673478216,-0.089564924
KLHL6,0.741476363,-3.0780728,-1.471614419,1.792330754
PABPC5,-0.730016611,3.132608653,-0.870378868,0.279115122
ORAOV1,-0.728041243,2.243137038,1.801711472,-0.461244508
MUC15,-0.724434876,2.212568941,1.373083325,-0.133626531
NOP9,0.754926116,-3.276398411,-0.18764993,-0.486266828
GAB1,0.722863438,-2.064441303,1.334246545,-1.29333555
ITGA3,0.72199494,-2.387901297,-0.065153318,-1.129270645
CCDC171,0.715613904,-2.382960898,-0.505747196,-0.217574101
SHC4,0.704585338,-2.285862821,-0.078662354,0.059119338
COL14A1,0.698675047,-2.690467128,0.385575894,-0.886092996
FBXL14,-0.71109878,-2.754266119,-0.261525892,0.583829565
ACVRL1,-0.693907381,2.244360846,0.477724836,0.736595638
OSBPL9,0.717574029,-2.948245617,-0.672170611,-0.153965133
CDH13,0.687951656,-2.061307673,0.4083628,0.008640645
ZBTB4,-0.68670046,2.231911848,-1.024613174,-0.246216989
CPNE9,0.71434658,-2.381862749,-0.317460048,-0.250956107
IL17REL,0.698235444,-2.733012753,-0.914669486,0.546241402
TCIRG1,-0.690216813,2.13313161,1.156875667,-2.419295232
SLC7A7,-0.68401344,2.092561452,-0.156668151,0.981641587
FPR2,-0.683753684,2.45135331,0.62421217,-0.527079999
FAM13B,-0.682319745,2.086837734,-0.444043834,0.34399725
WWOX,0.688222252,-2.6907917,-0.817049633,1.473182005
IKBIP,0.710961582,-3.521748171,0.861100674,-1.448761106
DNAJC3,0.680417317,-2.155456169,-1.256146215,-0.069776179
CSAG2&CSAG3,0.678532684,-2.301426196,0.74007799,-1.03899536
LSM7,0.686938014,-2.325201238,-0.457681681,-1.193795093
IGF2BP3,-0.674159328,2.1425205,1.034981011,-0.118997717
CLEC1A,-0.672052713,2.111068042,-0.217376916,1.231185229
NFASC,0.666867375,-2.06602012,-0.567929058,-0.086905709
FBN2,0.65902142,-2.430544505,1.685874502,-1.243221748
OVOL1,-0.658394985,2.236195927,0.094005392,0.426253711
IL5RA,0.653268119,-2.437346075,-1.120217295,0.705934002
SLC51B,0.655535524,-3.93436964,-1.231483569,0.095476948
TOMM7,-0.671503158,2.690328109,-0.574506842,1.715261398
UTS2R,-0.643490672,2.277425207,0.895593083,-0.52310104
DONSON,0.639756155,-2.105349846,0.412227003,-0.566743427
HBD,-0.616105385,2.378876765,0.219746719,-0.110379426
GRK1,-0.612976374,2.207461197,-0.336273177,0.513587006
SPRR2E,0.635469532,-2.858416996,-0.715661961,-0.000699689
TUBA3E,-0.60994868,2.946545363,-0.511723105,0.266312317
HOXB6,-0.598731674,2.096990892,-1.534677352,-0.406351464
ADRA1B,-0.597973076,2.292497175,0.15280497,-1.354813108
GFM2,0.617305455,-7.001107415,-0.143447558,-0.628268168
ZNF774,0.583081791,-2.160864773,1.209860782,-0.726629279
LOC102724159,0.585850904,-2.493278794,1.093950502,0.630079705
ZNF449,0.560432946,2.456095135,0.418683353,-1.623451424
EDEM3,0.559174563,-2.322223365,0.092253931,-0.490341618
PMS1,-0.557222759,2.046489394,1.549087051,0.077304201
MED11,-0.564110273,2.656111151,0.429480847,-0.054525001
NECAB1,-0.555537178,2.971828425,-0.652219463,0.288723968
SPART,-0.544738323,3.17060787,1.746391176,-1.135149648
XAGE1E&XAGE1B,0.534539341,-2.099907253,0.24646661,-0.784988474
OLFM4,-0.553270819,2.745766443,-0.659860035,1.436012659
PSMD3,0.5335591,-2.23343137,1.307280847,0.72435445
INSR,-0.527471692,2.049669461,0.474170494,-0.961443391
PHYHIP,0.537420987,-2.885939187,1.233438371,-1.739105276
PLEKHF1,-0.519967991,-2.426440503,0.212755254,0.25631543
MORC4,0.497663604,-2.200318808,1.701089874,-0.997628669
GEN1,0.494527958,-2.754470827,-0.071390462,0.166413339
LOC107987433,-0.509740556,2.573559258,-0.076628164,0.898688103
PITPNM1,-0.486110641,2.317377759,1.023347454,-0.481054391
ESCO1,0.485104198,-2.588544772,0.252711717,-0.1091909
ZFP91,0.476963504,-2.101787732,-1.653178439,0.208326661
KMT2C,-0.469144554,2.306833126,-1.713283541,0.315354919
AKR1C1,-0.458235521,2.240571167,-0.726675545,-0.409243987
TCTN2,-0.454328488,2.41068994,-0.992433444,0.073689279
PLG,-0.44655672,2.468107689,1.734358077,-2.886725865
RBMY1A3P,0.450857073,-2.808606433,-2.285907826,1.024066645
OLIG1,-0.436536576,2.120807341,0.92967297,-0.674757843
TLR6,0.421295976,-2.343327978,-0.303832242,1.029629226
CDH15,-0.418306185,2.451593706,-0.033412466,-0.145200817
DSC2,0.415617859,-2.06335925,-0.823441504,-0.7809593
CCDC148,0.41552565,-2.278713533,-0.575488581,-0.327519745
HAPLN3,0.418384597,-4.13718742,-0.828747783,0.421962668
ZNF106,0.413449628,-2.344953583,-1.030313993,0.342251095
OR8A1,-0.412541847,2.471916502,0.177955743,0.614141991
AKT1,-0.408015537,2.095201393,1.448998649,-3.182379439
GDPD1,0.4024095,-2.101942634,0.452495314,1.152524789
ZC3H3,0.39901566,-2.151181469,0.437230531,0.549453089
TBC1D3E,0.39799841,-3.907602504,-0.517259658,0.783517891
PRICKLE4,-0.391032077,2.448213977,0.068172551,0.09519098
LOX,-0.39070322,2.317807159,0.696006592,-0.475387558
PELO,0.389079405,-2.959006138,-1.789813936,0.988753219
KCNJ12,0.369772563,2.19652784,0.965427045,-1.836841816
TMEM8B,-0.369058149,2.708770514,0.30202664,-0.604332744
TM2D2,0.363519857,-2.89683638,-1.552733801,1.327223811
OR11L1,-0.36102822,3.621156024,1.7514003,-1.085267846
PIP5K1P1,0.36018209,2.299710223,-0.486126314,-0.58280614
FRG2,0.354398747,-2.075437631,0.906788625,0.102285201
TBC1D26,0.34667338,-2.06916054,1.187077321,-0.600579329
BTBD11,0.34606928,-2.856175909,0.867002807,-0.103763801
KCNB2,-0.342799517,2.203050275,-0.490144716,-1.707315046
DDRGK1,0.342236949,-2.91909181,-0.855113327,1.169897623
ZG16B,-0.347331456,3.411502192,1.651778261,-0.512954909
CCDC74B,0.344623051,-3.545062296,0.116011345,-0.590281614
DCAF8L2,-0.333317231,-2.257784568,-1.414229718,2.22583137
TMEM169,0.325847923,-2.237064026,-1.012215119,0.201794443
RNASEH2C,-0.332479622,3.553651355,-0.853803715,1.455480432
TBC1D3B,-0.320926867,2.247203535,-0.344794013,0.277255303
ANKRD50,0.319459931,-2.678205464,0.975844493,-0.011217025
IFIH1,-0.298669597,2.734415453,0.847240719,-0.267519058
FOXD1,-0.298609204,2.909454611,-0.093340889,-0.435497374
HAPLN4,-0.297641107,-2.475670227,0.173030843,1.419434476
PRKAR1B,-0.292663984,2.139993663,0.107183384,-0.637509726
PPP2R2A,0.282415751,-2.547581014,1.532304719,-0.114429553
LOC107987461,-0.274435576,4.450475152,-0.365786725,0.897618911
AMBRA1,-0.265089735,-2.650009701,-1.240993258,2.941921245
LOC647859,0.246596246,3.030024135,2.217207236,-2.544604381
CA5B,0.237006308,-2.196330983,-1.553372499,0.355928292
FZD2,0.23133679,2.60451592,0.311355575,-1.535634579
RIOX1,0.216908353,2.848099545,0.95131954,-0.569734666
HIST1H2AC,-0.208055637,2.064739768,0.926477769,-0.823814681
C5orf22,0.191442972,2.149718304,2.423250263,-1.710701908
BFSP1,-0.190395266,2.107168042,0.311996383,-0.702471501
C16orf82,-0.185501921,3.072473665,-0.462257927,0.682538436
FGF21,0.161227582,-2.074157087,-1.917776921,0.36924912
KRTAP19-5&KRTAP19-6,0.157926854,-2.927040113,-1.426634119,0.708917377
SNX31,-0.152648148,-2.396427403,-0.135525297,0.693864415
ARAP3,-0.150584759,2.708254119,-0.497673748,-0.013910512
LOC102723414&LOC102723608&LOC102723819&LOC102723933&LOC105371747&LOC105379635,0.15040668,-2.726120596,-3.279909565,3.478398383
WFDC6,-0.118031805,-2.13309211,-0.86917489,0.725326564
SLC7A6,0.116862725,2.57585398,-0.809628426,0.861924732
FGF5,0.111653795,2.066841046,-0.192486996,-1.75940839
CARF,0.0959461,-2.096539726,0.15641508,1.065302951
TRAPPC11,0.094791198,-2.078396942,0.649847949,-0.512042464
BTBD17,0.09040832,-2.295610425,-0.301302789,1.36900904
NKX2-6,-0.079488402,2.970679108,-1.191576964,0.30054242
KIRREL2,0.070225727,2.524455372,1.133838729,-2.273075615
TSGA10,0.069314642,-2.257776571,0.40684842,1.123956079
THNSL2,0.063481165,2.457749398,0.072581419,0.13733361
RBMY2EP,0.051175929,2.513013402,1.739419471,-1.257428568
MBD2,-0.043510549,2.205599559,2.177214453,-1.356815479
BPI,-0.043209001,2.684844076,1.041872514,-0.2261991
LRRC10,-0.008963489,-2.101677496,-0.430923292,-0.166727421
LZTR1,-0.004874248,2.898501553,1.183858414,-1.180342267
MORN2,-0.149385211,-0.80464431,2.177929809,-2.198111482
IKZF5,0.147579524,0.298357294,2.159392765,-2.290127418
CDY1B&CDY1,0.145959397,0.120824533,-2.812139797,0.725387285
NDUFS5,-0.14356932,0.874119131,2.791570916,-1.259259346
FCGRT,0.14273264,0.515835403,2.472420681,-1.708436152
UGT2B4,-0.143717649,0.32165366,2.286110722,-0.112031133
TOX3&FRMPD3,0.142398931,0.104589623,2.21608547,-2.197660591
HSPE1,0.140220552,0.269601507,-2.055553555,0.868249891
LOC105376601&LOC105377814,-0.137573771,0.942710558,2.702154028,-2.98357003
MALT1,-0.134852709,-0.338313222,-2.041157741,0.907779648
MMAB,-0.133637086,0.029641419,-2.228395299,1.176209443
C2orf50,0.133326609,-0.553282891,-2.713615074,1.839330928
NPSR1-AS1,0.134107488,0.826649661,-3.317097004,2.312450664
MINOS1,-0.132646315,0.142791466,2.82336186,-1.291207446
HAMP,-0.128028857,0.809380083,-3.252037031,1.757667932
TBX5,-0.124456013,0.091142384,-2.050186021,1.369453913
TAL1,-0.122058736,0.1025512,2.955612174,-1.8941792
DLG1,-0.120342362,0.808847673,-2.084380398,0.037482339
DNAJC1,-0.117239395,-0.215389057,2.108616992,-0.874573833
LINC01001&LOC105377826&LOC107984841,0.118144042,0.687568823,3.208592676,-1.465483063
IQCF5,0.117592793,0.79399546,-2.714454993,2.051040753
BCL2A1,-0.109804833,0.173509747,2.162750798,-0.25456187
GALNT5,0.106396277,0.022784331,-2.529281958,1.013597767
OR10AG1,0.10809232,0.355648231,-3.232952897,1.996918079
SELENON,0.104070727,0.00090198,2.793856185,-0.370171184
HOXD13,0.102129334,0.150892257,-2.656281168,1.292173652
PCYT2,0.099559441,-0.04397231,-2.151358431,1.375238761
MAB21L2,-0.098886286,-1.213853619,2.366090388,-0.48037165
TXNRD1,0.09868913,-1.114808658,2.037054991,0.631405346
PRM3,-0.100973517,0.621290202,3.011564503,-0.838593501
XKRY2&XKRY,-0.095210624,-0.984812437,-3.367906522,1.056309354
HEATR4,0.093763698,0.625361789,2.796487424,-2.356224225
ARHGAP30,0.093041835,-1.951268329,-2.675201192,4.068274496
DCTPP1,0.090318537,0.347665572,-2.972944956,1.94915883
GINS4,-0.086926895,-0.295643906,2.290871178,-0.544472717
PPP4R3A,0.085668409,-0.011453203,-2.912789973,0.91665379
KCNJ18,-0.082565434,0.296066088,-2.343630297,1.765690572
YWHAE,-0.082250261,0.526519846,3.065784579,-1.698274142
KCNK6,0.080360194,-0.039745467,2.665427588,-0.363368795
LRAT,0.078562146,-0.48928311,-3.062080324,0.635805227
BRINP2,-0.074727744,0.489846329,2.135670113,-0.340126558
APBA1,-0.074204774,0.293279092,2.418440302,0.044669475
CTSB,-0.070679869,0.551608233,-2.543080454,1.145121075
RAB35,0.07043373,0.551479547,2.278512555,-0.890654465
SRP72,-0.070027966,0.39152208,2.068363509,-1.079945592
LINC00504,0.071427625,-0.048652648,3.483803824,-2.250746998
SLC25A37,0.069204853,0.191696745,-2.216426378,1.17310761
GZMH,0.067522621,0.591677548,2.070008331,-1.683124764
SLC34A3,0.066510705,-0.169346135,2.214692542,-1.368787404
SPATA31D4,-0.065451551,-0.970488531,2.204963704,-1.913143772
ITGAX,-0.065351827,0.527487304,2.674546703,-1.611608352
RASSF4,0.064689574,0.202338849,2.398988089,-1.937744895
PLPPR5,-0.063571808,0.339940996,-2.319994144,0.362180157
CNIH2,0.061988337,-0.196771228,2.075459596,-1.268695814
TCF3,-0.060368796,0.257609809,2.571322519,-0.520904839
TMEM38B,-0.058651617,0.057439456,-2.39839495,0.445479166
SPRR2F,-0.057408012,1.911413681,3.01067686,-2.245811418
LONRF2,-0.054579846,-0.954678333,2.061399394,-1.078945349
TMPRSS11F,-0.053371633,-0.156390674,2.108903588,-0.974536848
ANAPC10,-0.051438273,-1.042862336,-2.327970557,0.586043833
TNFSF15,0.048952116,0.42968244,3.056835225,-0.407911102
SLC25A5,-0.046913847,0.835719483,2.562489305,-2.136028133
CNN3,-0.046101372,0.812091424,-2.127087167,1.074761948
BCAN,0.044876909,0.872679928,-2.299083267,1.371612015
TBC1D3C,-0.039560398,0.14492631,2.21989666,-0.910912172
HSFX4&HSFX3,0.03723124,-0.012984602,2.303936415,-1.178488831
YBX3,0.035218609,-1.600777425,-2.193386634,-0.370971809
PLIN1,-0.035318649,1.551988011,2.886534793,-2.795617198
LOC102723917&RPL23AP7&RPL23AP82&RPL23AP87,0.034795629,-0.379765281,-2.508306269,2.743132285
C14orf132,-0.033341908,0.277720783,2.84786069,-1.07247574
VSIG10L,0.033276353,-0.056393175,-2.599234309,2.42022346
SLC25A3,0.030480634,0.170727904,3.590693525,-1.648994033
COL6A3,0.030366638,0.547066235,2.050555956,-0.535249129
PLGLA&PLGLB2&PLGLB1,0.029158882,-1.294552449,-2.543214651,1.92026658
ZNF420,-0.028204119,-0.457316267,2.132615286,-0.720214657
CDC37L1,-0.025247226,-0.999144643,-2.763926467,1.688335569
PCDHGB1,0.024526342,0.60249499,-2.08405033,0.710261733
KLHL35,0.023863737,0.262125271,2.230068922,-1.272420365
ANKUB1,0.021564787,-0.011049345,-3.784950294,1.791426767
CCDC154,-0.020039341,0.907141193,-2.772694293,1.975498666
NEBL,-0.015579689,-0.012126571,-2.968158206,1.765480153
ANAPC4,-0.014924494,0.44830537,-2.87163076,2.941821086
TALDO1,0.013007533,0.537785517,2.163113942,-2.766848786
PMS2P1,-0.013047549,-1.501719265,-2.152241986,2.918741987
NXF1,-0.010176394,0.891158632,2.081871142,-2.324029354
ANO6,0.009926962,-0.580597654,2.828224106,-0.474751198
NUTM2F,0.007189879,-1.070516748,-2.438227103,1.412095283
POM121L10P,-0.006910073,-0.72525199,2.912718422,-2.435816942
CELF6,0.006363905,0.926004219,-2.182304926,-0.546856812
TONSL,-0.004364828,1.087238152,-2.710245411,1.274708746
LOC645752,-0.003560622,-0.447865224,-2.189702237,1.452996497
LINC00523,-2.03248847,1.721219668,-1.530027745,2.30956347
MAS1L,2.018561947,0.714118242,2.344064682,-2.503887439
TSHR,-2.011163249,1.632582075,-1.077815685,2.511808326
SLC27A2,-2.008406725,1.535196824,-1.579067745,2.580615447
RTL5,-2.010856027,1.376636946,-1.615408579,2.458892619
AURKAPS1,2.007886308,-1.255467062,-1.383115654,-2.132673635
EGLN3,-1.991300063,1.58555925,-1.72584461,2.309494754
GPRC5C,1.988227607,-0.51167402,0.144838543,-3.414954145
CEACAM21,-1.983724127,0.330439479,-0.925452771,2.317779105
MPPED1,-1.978542554,0.548938549,-2.501085155,2.189582185
FKBP14,1.971556347,-1.016831943,2.719710341,-3.273842246
FKBP7,1.962018204,-1.776668922,0.329276803,-2.242216165
NOC2LP2,-2.059126195,0.500030767,-1.79214558,2.448207327
SULF2,-1.959040967,1.848014349,-0.573638163,2.098902558
ZNF174,1.959393505,0.579232463,-0.040023207,-2.811266084
IRS2,1.956428395,-1.430238564,-0.344416004,-2.807682526
PHF20L1,-1.955719367,1.83884639,-1.161168679,2.427671967
NFIA,1.938625679,-1.063976429,0.646572512,-2.465793177
CD9,1.935720026,-1.032473688,2.169735818,-2.53358573
HNRNPM,-1.933608458,1.756024467,-0.678109222,3.196861759
PEX26,1.932685447,-0.928208645,1.259963951,-3.279549057
CD226,1.92565691,-1.726733448,1.737766725,-2.524944754
SPRY1,1.927035376,-1.31288356,3.761347958,-2.907579333
NFATC1,-1.922066879,0.55404696,-2.65065074,2.699567197
ADCK5,1.914504215,-1.195471703,2.40708258,-2.299404031
RAB11FIP1,-1.911316583,0.969616622,-1.758900479,2.142360419
KCNF1,-1.904670127,1.031985854,-0.604702738,2.616293845
DUSP27,-1.903862098,1.798287385,-0.267772205,2.450518997
COL11A2,1.902653869,-1.375539426,0.851936672,-2.341345371
GBP1,-1.902055472,0.636167732,-0.134675134,2.143168502
EPS15L1,-1.898888807,0.217951278,-2.222679172,2.395998843
POLA1,-1.893548141,0.478963933,-2.174841969,2.762224306
SLC39A2,-1.893191829,1.626237944,-2.403289325,2.840305956
ZNF318,-1.893016625,1.035739164,-1.603408878,2.43806938
IL17C,-1.890191485,1.142038474,-1.677686986,2.433267387
LOC101929163&LINC00620,2.145187586,-1.711367055,1.306558377,-2.719775641
NUP62CL,-1.879973806,0.029886001,-1.800904968,2.075581246
SNAI1,-1.870030888,0.959460112,-0.766709385,2.397708087
CNKSR1,-1.920491668,-0.169443684,-0.802427097,2.316334937
FUK,-1.868399794,1.338031746,-1.799422437,2.62301981
KIN,-1.869600906,0.994303298,-2.224089466,2.167634754
WFDC2,-1.86926154,1.042428198,-1.70531637,3.02651911
GABRB2,1.865289589,-1.131566529,1.206348108,-2.328064511
MRPL36,-1.864504848,0.939579912,-1.709855578,2.86714939
TAF7L,-1.86343414,1.496940413,-3.308087904,2.246421408
PRPH2,-1.862423298,0.467908891,-4.015301466,2.448371784
KRTAP13-3,-1.861708929,1.81675901,-1.413289386,2.519251845
BIRC3,-1.855537909,1.765970056,-0.700383314,2.388963002
WDR5B,-1.849600497,0.155782762,-1.085777882,2.234980691
ALDH1A1,1.843989866,-0.353369864,0.265759731,-2.503470931
SETD3,-1.842300074,0.939002188,-1.585065403,2.251166039
UCHL5,1.841835156,-0.366551503,0.559510451,-2.108435679
PTAFR,1.840543647,-1.213849329,0.259249684,-2.731327396
PRDX5,1.838347793,-0.525019671,3.863126106,-3.091816954
ZNF385A,1.837245335,-1.794523831,0.876554026,-2.451952648
SNX11,-1.834499368,1.314441442,-1.029519948,2.044946066
HOXD11,1.831224238,-1.942105615,-0.386002754,-2.086200684
PSMD5,-1.831938841,1.785824001,-0.84121011,3.868860285
ACYP2,-1.827503979,0.397886528,-0.864831801,3.424531344
ASB15,1.827490435,-1.018120501,2.575160679,-2.195594165
GLO1,-1.829354884,1.230372655,-3.881708972,2.694886732
THEMIS,-1.823812939,1.751062336,-1.181408289,3.353471983
UQCRHL&UQCRH,1.825340153,-1.116717917,0.598667909,-2.186959529
LOC100506127,1.822715701,-1.670831496,2.42843731,-2.340430963
LOC727896,-2.064930823,0.830361823,-2.173523384,2.977799892
EBF3,-1.821901611,1.77455562,-2.114238872,2.326048195
RAD9B,-1.815244146,0.843760097,-0.841027224,2.177048567
FCAMR,1.810469544,-0.166455584,0.241191212,-2.186315807
OPRM1,1.810340892,0.273358703,0.783018128,-2.364530677
ATRAID,-2.048188308,1.868404118,-1.69641657,3.008433442
OR2V1,-1.910252376,0.115341531,-2.910842186,2.797174819
KLF11,-1.805878129,1.250469893,-1.002298417,2.040491393
STEAP3,-1.800475777,1.986881997,-1.251369354,2.313320421
DHRS7,-1.79764719,1.419689892,-1.372728518,2.196539526
SLC6A16,1.798634558,-1.145362895,1.963531613,-2.535682796
TCAF2,-1.797246309,0.772162075,-1.173304997,2.130204195
PCDHGA1,1.793424179,-1.991521104,0.993264098,-2.303544396
3-Sep,1.792260738,-1.688815784,2.902019039,-2.427371201
TRAK1,1.790525365,-0.299973691,1.498398178,-2.122868674
IL10RA,1.786332542,-1.851224589,0.802506313,-2.107430148
TBX21,1.776981474,-0.667820955,1.580041708,-2.585299129
MYOM3,2.000087472,-0.391741051,2.486641345,-4.251016974
OR1D5,-1.834045612,-0.827321904,-0.58765272,2.140938031
DNAAF5,1.763630638,-0.099342016,1.59695534,-4.303349486
XKR9,1.764357476,-1.489471627,1.090744458,-2.136563866
DNAJC5G,-1.761221089,0.964820939,-1.705953946,2.97404207
FIBP,-1.761201346,0.974164106,-1.067643234,2.54281142
PERP,1.759902006,-0.602523693,0.650035135,-2.483378951
CLCA1,1.758725368,-1.716945869,0.95471618,-2.424143131
SPRR4,1.753381255,-1.281809254,1.195730438,-2.181087161
NOP58,1.967621567,-1.660452036,1.092905398,-2.462305192
GSTT1,-1.748712681,1.035583381,-1.397567207,2.533972228
PCYOX1L,-1.750403577,1.223695477,-2.062229654,2.73801672
HRH2,-1.746682867,1.446196605,-1.316074208,2.512627676
ANKIB1,1.837328231,0.139717082,1.035872488,-2.196191434
TMEM30A,1.742054488,-1.051650654,0.939392482,-2.757110507
POF1B,-1.743547088,0.204493501,-2.365816608,2.960868493
SRRM2,-1.737220837,0.868920249,-2.088715885,2.674509184
VPS37B,-1.737101691,0.296080666,-4.173293112,2.124516442
ZNF234,-1.736780601,1.639019809,-2.17090762,2.228274257
PSAT1,-1.776897121,0.963079724,-1.255277414,2.415939337
RASSF1,-1.735655492,0.397440414,-2.463475667,2.214490986
OR52E8,-1.734041108,1.289063639,-0.766933663,2.429735422
AMPD1,1.732671531,-1.755133662,1.763954708,-2.097811504
PSMA6,-1.730648991,0.484816882,-3.130087134,3.90552154
GLMN,-1.727207314,0.370444622,-2.200430036,2.15807976
GNS,-1.727173659,0.43582885,-1.211177793,3.586520491
C1RL,1.721819121,-0.209587026,3.047779547,-2.163892897
POM121L2,-1.924572112,0.980862367,-3.725279274,4.905536739
SCD,1.707470639,-1.832138036,0.983090326,-2.148661511
GBA,-1.707483702,1.598383538,-1.668513494,2.153137953
KLRC2,1.705950985,-0.551300555,1.534708554,-2.151665834
CD109,1.698983509,-1.238538355,0.815775336,-2.789347144
GALNT9,1.699671207,-1.613907696,1.192159048,-2.473859063
TBC1D16,1.691704268,-0.378262229,0.596271751,-2.399065516
JAK3,1.690826507,-0.157312766,0.885442909,-2.759601119
FLOT2,1.686107739,-1.930734356,2.084716223,-3.298768458
RAC3,-1.685736784,1.147789161,-0.274173756,2.079308915
SETDB2-PHF11,1.683495452,-0.754602707,1.101425984,-2.644124783
HIST2H2BE,1.677360254,-1.446830279,1.041310091,-2.045378823
LGALS13,1.677080864,-1.017006493,2.409535898,-3.245250375
